,Time,Gas,Coins,Action,wallet_ust,wallet_ust_bidbook_bLuna,wallet_ust_bidbook_bETH,wallet_exp_bLuna,wallet_exp_uLuna,wallet_exp_bETH,tx_hash
0,2022-03-29 07:02:37.714827,0,48.686896000000004,Init,42.587318,6.082983,0.016595,0,0,0,
0,2022-03-29 09:32:47.092037,0,48.686896000000004,Init,42.587318,6.082983,0.016595,0,0,0,
0,2022-03-29 09:36:56.527757,0.12394975999999999,0,Claim,42.587318,5.975839,0.016595,1051,0,0,9C087254D62052CB58723BB95DE4A9F6729ACD5B8A76FAF7B102373B4564F639
0,2022-03-29 09:37:59.504409,0,48.447658000000004,Init,42.455224,5.975839,0.016595,1051,0,0,
0,2022-03-29 09:40:25.732732,0.13623038,1051,Swap [bLuna],42.455224,5.975839,0.016595,0,0,0,8E638424DD36E79495BC03944B219F0881F1EC9C355D39A9AC7924EA7F07D43E
0,2022-03-29 09:41:16.422375,0,48.338533000000005,Init,42.346099,5.975839,0.016595,0,1044,0,
0,2022-03-29 09:42:37.217284,0.05832992,1044,Swap [uLuna],42.346099,5.975839,0.016595,0,1044,0,F67AF44EAAAD583E2BF622DE762FAEB65ACC69444887DDB30C1EF5B85CD20FC6
0,2022-03-29 09:42:44.899288,0,48.400084,Init,42.40765,5.975839,0.016595,0,0,0,
0,2022-03-29 11:49:43.767896,0.12397219999999999,0,Claim,42.40765,5.617743,0.016595,3531,0,0,E371F439D36AEFEED559DB5CE03F24F8EEB7BA08D844788EFA0DD09ED4EAC62A
0,2022-03-29 11:50:17.864515,0,47.909878,Init,42.27554,5.617743,0.016595,3531,0,0,
0,2022-03-29 11:52:44.539496,0.13623984,3531,Swap [bLuna],42.27554,5.617743,0.016595,0,0,0,2FA07C368C86A32170DC3D0129CCDF92BF990D52809483435494394FCC1801F0
0,2022-03-29 11:53:12.665871,0,47.800752,Init,42.166414,5.617743,0.016595,0,3509,0,
0,2022-03-29 11:55:08.480165,0.058322,3509,Swap [uLuna],42.166414,5.617743,0.016595,0,3509,0,B794F57B101F225C069516CE4E3405333A3BCE42F46BF6F354659631C44C7750
0,2022-03-29 11:55:22.940756,0,48.113048,Init,42.47871,5.617743,0.016595,0,0,0,
0,2022-03-29 11:57:54.369991,0,48.113048,Init,42.47871,5.617743,0.016595,0,0,0,
0,2022-03-29 14:44:56.081244,0.1239876,0,Claim,42.47871,5.144318,0.005968,4627,0,0,7B99A355E8C18712EDA583B09E8BB6B5FDF39A6811953F7609ED0FC38DF70EA1
0,2022-03-29 14:45:49.473071,0,47.496854,Init,42.346568,5.144318,0.005968,4627,0,0,
0,2022-03-29 14:46:58.369929,0.13621322,4627,Swap [bLuna],42.346568,5.144318,0.005968,0,0,0,28BDD7D02FC76500485CC42EADBD7592DCF7C53B2028C43B1423DC8AAF0E472D
0,2022-03-29 14:47:30.662145,0,47.387750000000004,Init,42.237464,5.144318,0.005968,0,4612,0,
0,2022-03-29 14:49:11.135082,0.05832926,4612,Swap [uLuna],42.237464,5.144318,0.005968,0,4612,0,44783B39D011E5409F3BB38765A36DCA6B1884A6B08B47A8FE9253DDCF92F031
0,2022-03-29 14:49:18.736908,0,47.816183,Init,42.665897,5.144318,0.005968,0,0,0,
0,2022-03-29 17:06:19.833909,0.12398914,0,Claim,42.665897,3.011466,0.005968,20062,0,0,E74A2584D29D92F9447C202C1A6DAEED24CF4306537EF3849109A731A4C3E631
0,2022-03-29 17:07:05.567316,0,45.409288000000004,Init,42.391854,3.011466,0.005968,20062,0,0,
0,2022-03-29 17:08:20.031820,0.13626206,20062,Swap [bLuna],42.391854,3.011466,0.005968,0,0,0,D7A36F13082C918313CD838247730D4C1EF367A9923547328EA4EAE3EBC009FD
0,2022-03-29 17:08:36.622402,0,45.300143,Init,42.282709,3.011466,0.005968,0,19941,0,
0,2022-03-29 17:10:37.368556,0.05836666,19941,Swap [uLuna],42.282709,2.960187,0.005968,0,19941,0,CB3DB264F85AAF44F45B9322A9855893E4F73033A06FA4DB891490072FA4110A
0,2022-03-29 17:10:42.816601,0,47.3107,Init,44.344545,2.960187,0.005968,0,0,0,
0,2022-03-29 17:12:32.497055,0.12354144,0,Claim,44.344545,2.960187,0.005968,484,0,0,2ADB7BD7790EF07A2F9A4A18260DAD1F4F2F5CAFE87ADD28B82347359AE063F5
0,2022-03-29 17:13:17.666258,0,47.179051,Init,44.212896,2.960187,0.005968,484,0,0,
0,2022-03-29 17:15:17.599364,0.13621718,484,Swap [bLuna],44.212896,2.039254,0.005968,0,0,0,E4FC912349C62F91A8EC715A0404DBA8FD9CAABA3FAB7EC76A7B81D65452D2D3
0,2022-03-29 17:15:58.584068,0,46.149010000000004,Init,44.103788,2.039254,0.005968,0,481,0,
0,2022-03-29 17:16:57.798529,0.12355002000000001,0,Claim,44.103788,2.039254,0.005968,8692,481,0,E0DC1B6842EFFAC33C63CED4FD0C7E2CA6B408845107DC5F63D124E9C5231788
0,2022-03-29 17:17:34.779285,0,46.017352,Init,43.97213,2.039254,0.005968,8692,481,0,
0,2022-03-29 17:20:03.454161,0.13624908,8692,Swap [bLuna],43.97213,2.039254,0.005968,0,481,0,C88A83C0741A47A033A24BDDBECD53C27FF91A9735359EA6739CDA612BA456FE
0,2022-03-29 17:21:09.841070,0,45.908218000000005,Init,43.862996,2.039254,0.005968,0,9117,0,
0,2022-03-29 17:23:26.699997,0.05833718,9117,Swap [uLuna],43.862996,1.830772,0.005968,0,9117,0,91CEB3EA4E3FCEACF96ED6740FA7FDDACE8D72E24CFEAE151E1A80E650C2681B
0,2022-03-29 17:23:33.151883,0,46.625592000000005,Init,44.788852,1.830772,0.005968,0,0,0,
0,2022-03-29 17:24:41.923668,0.12357884,0,Claim,44.788852,1.830772,0.005968,1966,0,0,DE7A58EFC0B8BA4B5E329D0096A8130C38F351CE33C5439EDA0097A3F608212D
0,2022-03-29 17:25:32.479122,0,46.49391000000001,Init,44.65717,1.830772,0.005968,1966,0,0,
0,2022-03-29 17:27:15.028538,0.13623192,1966,Swap [bLuna],44.65717,1.830772,0.005968,0,0,0,12C979138B6EDB5C986F6355D54200D9A1861AC899B3A70F3EC1E2D4C60E6C52
0,2022-03-29 17:27:41.887633,0,46.384784,Init,44.548044,1.830772,0.005968,0,1953,0,
0,2022-03-29 17:30:38.748868,0.05832926,1953,Swap [uLuna],44.548044,1.830772,0.005968,0,1953,0,32CDFF7385CD6D8193BF575DBB18EABA69186D8644466A91BD1B0EDFC5068358
0,2022-03-29 17:30:45.695672,0,46.54733300000001,Init,44.710593,1.830772,0.005968,0,0,0,
0,2022-03-29 17:51:01.301314,0.12354011999999999,0,Claim,44.710593,1.753546,0.005968,737,0,0,B044E14219AEF5C7C767EEED9D7C927254F57ECB6621DF9989DF497D4D1A21A3
0,2022-03-29 17:52:29.711936,0,46.338460000000005,Init,44.578946,1.753546,0.005968,737,0,0,
0,2022-03-29 17:54:32.345088,0.1362196,737,Swap [bLuna],44.578946,1.753546,0.005968,0,0,0,1244EF4C3BF3ED82C1CBB47D0E9EA59E33A3F1E74B585629C9811E267C770BB9
0,2022-03-29 17:55:00.208001,0,46.229350000000004,Init,44.469836,1.753546,0.005968,0,731,0,
0,2022-03-29 17:57:24.189209,0.05830044,731,Swap [uLuna],44.469836,1.753546,0.005968,0,731,0,312991A8702A8455A4859E883439E7DCC22404034F2107C2D77C88DEE7C871D8
0,2022-03-29 17:57:31.847649,0,46.261122,Init,44.501608,1.753546,0.005968,0,0,0,
0,2022-03-29 18:07:18.834301,0.12394866,0,Claim,44.501608,1.576549,0.005968,1696,0,0,544D2C429BFBD42FDFD903CD6719A48BFF483BBFB055DA0377F2E77E14ACE7A4
0,2022-03-29 18:07:39.036533,0,45.952032,Init,44.369515,1.576549,0.005968,1696,0,0,
0,2022-03-29 18:09:48.742848,0.13623698,1696,Swap [bLuna],44.369515,1.576549,0.005968,0,0,0,4AEFE7FA8D026F06E0202C64BD01464E9B131045CC3AF342AB691897C56CDD8B
0,2022-03-29 18:10:24.072560,0,45.842908,Init,44.260391,1.576549,0.005968,0,1684,0,
0,2022-03-29 18:12:11.285221,0.05835126,1684,Swap [uLuna],44.260391,1.576549,0.005968,0,1684,0,DF4E3925386CFA5957F52027AEE16327F58901596A9280F6DE2CC4BF0922E49C
0,2022-03-29 18:12:16.597155,0,45.971986,Init,44.389469,1.576549,0.005968,0,0,0,
0,2022-03-29 18:18:05.353760,0.12345168000000001,0,Claim,44.389469,1.507689,0.005968,667,0,0,E5DE7FE08B54B0A4D3526D1A23F533A424D5260B8CE33B850902D7310DADF9C5
0,2022-03-29 18:19:27.107821,0,45.771558,Init,44.257901,1.507689,0.005968,667,0,0,
0,2022-03-29 18:21:14.732501,0.13622114000000002,667,Swap [bLuna],44.257901,1.507689,0.005968,0,0,0,FA3C49138056D2F848F8A09A4E2D50A58E53DDDDBE3B07736480EE45679DE022
0,2022-03-29 18:21:23.808011,0,45.662448000000005,Init,44.148791,1.507689,0.005968,0,663,0,
0,2022-03-29 18:24:18.262164,0.058299340000000005,663,Swap [uLuna],44.148791,1.507689,0.005968,0,663,0,0C9EE22F4D06CD3F5C11E753823F071F54242280EEC087BCA8D9C07E8874E8A3
0,2022-03-29 18:24:23.576422,0,45.686620000000005,Init,44.172963,1.507689,0.005968,0,0,0,
0,2022-03-29 22:03:09.206020,0,45.686620000000005,Init,44.172963,1.507689,0.005968,0,0,0,
0,2022-03-29 22:04:14.400012,0,45.6151,Init,45.6151,0.0,0.0,0,0,0,
0,2022-03-29 22:04:58.168701,0,45.584215,Init,35.584215,0.0,10.0,0,0,0,
0,2022-03-29 22:05:47.789731,0.031177740000000002,1000000,Submit,35.584215,10.0,10.0,0,0,0,DEA49E5A17044818FF946765D0EF9B9F09E78118E0077065CFD65BBBCB6A7C91
0,2022-03-29 22:06:52.451163,0,45.553325,Init,25.553325,10.0,10.0,0,0,0,
0,2022-03-29 22:16:07.496353,0,45.553325,Init,25.553325,10.0,10.0,0,0,0,
0,2022-03-29 22:16:57.893405,0.03565474,0,Activate,25.553325,10.0,10.0,0,0,0,49A199EED482AA4E5004AAF5BDDC0FFA1DAD89A6CDE3BD1E8017C352F597217E
0,2022-03-29 22:18:05.117570,0,45.482077000000004,Init,25.482077,10.0,10.0,0,0,0,
